ELEMENT_GLOBAL_ID	SIMGLOBAL_ID	SIMNOTE
835311	835320	is an early-successional community that also occurs in areas that have experienced somewhat recent, high-intensity burns; however, it supports a thick layer (sometimes up to 60% cover) of regenerating <i>Populus tremuloides</i> and has <i>Ceanothus fendleri</i> as a common component of the shrub layer.
835311	687725	is closely related but contains much less <i>Ceanothus fendleri</i>.
815381	689529	also contains a significant component of <i>Cercocarpus ledifolius</i>, but with a well-developed tree canopy of <i>Abies concolor</i>.
841144	686499	contains a similar suite of shrub species and is dominated by <i>Coleogyne ramosissima</i>, but <i>Ephedra</i> spp. are not common associates.
686499	841144	is also dominated by <i>Coleogyne ramosissima</i> and is found on similar landforms, but the associate Ephedra spp. occur more frequently and with more cover.
835308	687158	is another montane grassland, but <i>Muhlenbergia montana</i> is the dominant graminoid species, <i>Festuca</i> sp. is rarely present, and it occurs in drier, lower areas.
835308	689948	is another montane grassland, but <i>Poa pratensis</i> is the dominant graminoid species, <i>Festuca</i> sp. is rarely present, and it occurs at lower elevations.
686993	688367	often occurs in previously burned areas but does not support either <i>Bouteloua eriopoda</i> or <i>Pleuraphis jamesii</i>.
689733	683932	lower-elevation forest without strong red spruce component.
686464	683584	is a red spruce woodland of acidic talus slopes in the Northern Appalachians with <i>Abies balsamea</i> and <i>Betula papyrifera</i>.
686464	686595	is a red spruce woodland of the Northern Appalachians (peripherally south to northeastern PA) on acidic bedrock outcrops or summits with <i>Abies balsamea</i> and <i>Betula papyrifera</i>, and lacking <i>Kalmia latifolia, Rhododendron maximum</i>, etc.
828605	683214	of Tennessee's Highland Rim, not Ozarks.
828605	685212	related but more confined to blufftops and bluff edges.
828605	683972	restricted to calcareous substrates, with <i>Quercus muehlenbergii</i> instead of <i>Quercus alba</i> and <i>Quercus stellata</i>.
828605	685460	possibly the predominantly deciduous woodland equivalent of CEGL004803.
689784	688457	is found on floodplains and mesic slopes, not rugged limestone topography.
688457	689784	is found on rugged limestone topography, not floodplains and mesic slopes.
684350	683436	occurs in New Mexico but differs in that it is more species-rich and generally not so heavily dominated by <i>Hesperostipa neomexicana</i>.
684350	689599	
688029	688748	is a more montane oak-hickory forest of the Southern Blue Ridge; occurs at higher elevations and has a pronounced component of mesophytic montane species absent from CEGL007233.
688436	688511	has similar species composition, but occurs in the glaciated portion of New Jersey, not in the Pine Barrens.
684261	790988	
686282	687145	seasonally flooded, lacks green ash and sedge diversity.
686282	686944	lacks green ash, blackgum higher cover.
686282	688675	lacks coastal indicators such as sweetgum, holly, and willow oak.
834051	685625	comprised of dwarf-shrubs and influenced by onshore winds and salt spray in coastal settings.
685625	834051	
685819	834643	
684122	834643	
686574	834643	
687449	834643	
686365	834652	
833240	833241	
833241	833240	
688204	683191	is a mixed to deciduous acidic cove forest of the Southern Appalachians.
688204	683359	is an evergreen to mixed acidic cove forest of the Cumberland Mountains, Cumberland Plateau, and Southern Ridge and Valley.
684945	686977	is sparse vascular vegetation of mafic and felsic rocky summits in the Southern Blue Ridge of NC and TN.
689512	816681	
687961	816681	
685098	816681	
687868	683622	
687868	690048	
683261	685428	
688092	689274	has experienced high-intensity fire events, and the canopy layer has been completely removed; before fires, stands were likely examples ~Pinus ponderosa / Arctostaphylos patula Woodland (CEGL000842)$$.
683081	683270	
840538	685705	
840571	840602	
840577	840595	
840590	840648	
840595	840587	
685758	689644	also supports a short-shrub stratum that is strongly dominated by <i>Artemisia tridentata</i>, but a graminoid understory is almost totally absent.
686993	687390	supports a codominant component of <i>Muhlenbergia montana</i> but does not support either <i>Bouteloua eriopoda</i> or <i>Pleuraphis jamesii</i>.
683464	683692	is found on similar landforms (although typically at lower elevations) and hosts a similar set of common species; however, <i>Pleuraphis rigida</i> rather than <i>Pleuraphis jamesii</i> is dominant.
683692	683464	is found on similar landforms (although typically at higher elevations) and hosts a similar set of common species; however, <i>Pleuraphis jamesii</i> rather than <i>Pleuraphis rigida</i> is dominant.
687725	835311	also occurs in burned openings within a larger matrix of live <i>Pinus ponderosa</i> vegetation but has more <i>Ceanothus fendleri</i> present.
689948	687158	occurs in very similar (but perhaps slightly more xeric) habitats, and supports an extremely similar assemblage of forb species; however <i>Muhlenbergia montana</i> is the dominant graminoid.
689948	835308	is another herbaceous/meadow community; however, it occurs at higher elevations and <i>Festuca</i> sp. dominates.
685892	687864	occurs in similar riparian habitats; <i>Populus fremontii</i> is also present in the canopy, but <i>Salix gooddingii</i> is absent.
683075	688988	occurs in similar environments and supports a similar tall-shrub component; however, it also supports a <i>Pinus ponderosa</i> overstory.
683075	687812	occurs in similar environments and supports a well-developed woodland canopy of <i>Pinus edulis</i> and <i>Juniperus osteosperma</i>, as well as a strong component of <i>Purshia stansburiana</i>.
686344	737527	is also dominated by <i>Salix gooddingii</i> but with <i>Baccharis emoryi</i> as a codominant.
688664	684747	
684747	688664	
802182	688713	
802175	689365	
793421	684439	
836637	836512	
836637	836523	
836647	836554	
836647	836655	
836647	836562	
836647	836566	
836647	835821	
836554	836562	
836554	836672	
836554	836647	
836655	836537	
836655	836554	
836655	836647	
835780	833264	
835780	835750	
835780	835765	
836512	836523	
836512	836637	
835811	833264	
835811	835750	
836018	833195	
836926	836901	
836936	836926	
836760	836963	includes swamps dominated by <i>Chamaecyparis thyoides</i> but features associated or codominant species of more southern affinity (e.g., <i>Quercus laurifolia, Quercus nigra, Quercus virginiana, Cliftonia monophylla, Fraxinus caroliniana, Gordonia lasianthus, Persea borbonia, Sabal palmetto, Pinus elliottii</i>).
836760	836772	occurs at similar latitudes and in similar acidic, nutrient-poor settings as this group, but is typically inland from the coastal plain and is not dominated by <i>Chamaecyparis thyoides</i> or <i>Pinus rigida</i>.
836772	836789	overlaps in range and can share many species but has a higher dominance by <i>Thuja occidentalis, Fraxinus nigra</i>, or <i>Larix laricina</i>.
836772	833244	includes swamps south of the Central Appalachians that share some species with this group but whose overall floristics reflect a more southern affinity.
836789	836772	
836597	833205	
836597	833210	
837634	833267	is superficially similar in tree species composition, but has a wider geographic range inland; forests are usually tall with a closed canopy.
837100	837113	
837122	837138	
837138	837122	
794343	794358	both of these associations have <i>Distichlis spicata</i> and <i>Sporobolus airoides</i> in them. Further inventory and classification work may suggest they should be merged.
688937	687302	is a drier version.
688937	687904	
835765	835750	
836523	836512	
836523	836637	
794358	794343	both of these associations have <i>Distichlis spicata</i> and <i>Sporobolus airoides</i> in them. Further inventory and classification work may suggest they should be merged.
837345	837368	is generally adjacent to vegetation in this group and occurs below mean high water; it is dominated by <i>Spartina alterniflora</i>.
837345	837392	includes vegetation that may be embedded within high marsh in hypersaline flats; it is distinguished by a suite of halophytic forbs and graminoids and sparse or absent <i>Spartina</i>.
837345	837561	occurs in mesohaline settings such as estuaries with more freshwater input; <i>Spartina patens</i> may be present in some places, but associated species are far more varied than in this high marsh group.
837272	837180	
837272	833225	
836944	837646	
836955	837646	
836901	836936	
836914	836944	
898955	899316	is dominated by <i>Quercus virginiana</i>.
837646	836914	
837646	836944	
837646	836955	
690048	687868	is similar but characterized by <i>Acer saccharum</i> as an important subcanopy (or canopy) tree.
690048	686512	is similar but features a well-developed ericaceous shrub layer.
684346	685347	occurs on acidic cliffs with more moisture.
683622	687868	
686512	690048	
684610	688189	
833195	836018	has similar vegetation but without an emergent overstory of <i>Pinus clausa</i> and is only dominated by shrubs (not trees).
833267	837634	
836963	836976	
836963	836760	
833244	836772	
836772	836760	
833232	836045	
833225	837272	
837392	837345	
837392	837368	
837180	837272	
837180	837149	
833210	836597	
836850	837180	
835861	835830	
688511	688436	
683516	688211	
687145	686282	
686944	686282	
790988	684261	
688675	686282	
791624	834051	
834643	684122	is similar in structure.
834643	685819	
834643	686574	
834643	687449	
833285	833201	
833286	833277	
833286	833287	
835732	688719	
683192	686082	
836282	684722	similar vegetation of the Coastal Plain in DE, MD, and VA.
836282	730957	
836282	687830	an herbaceous montane pond dominated by <i>Carex aquatilis</i> and lacking most of the diagnostic species of CEGL003746.
683963	684450	often co-occurring woodland that is more closed and dominated by deciduous trees.
797769	683622	is a very similar community of fertile slopes in the western part of the Central Appalachians, the Western Allegheny Plateau, and Cumberland Plateau regions; possibly not as rich, nor restricted to sites underlain by carbonate rocks.
687951	685727	is a similar rich cove forest of the same region that occurs at somewhat lower elevations and in less calcareous soils, and has an abundance of <i>Liriodendron tulipifera</i> in the overstory.
686973	688757	occurs in the same region, at similar elevations, and on similar topographic positions, but occurs on rich sites over calcareous and mafic rocks; composition is more mesophytic, with a lush herb layer of leafy, colonial, nutrient-demanding forbs.
687197	686973	is a "southern analogue" occurring on middle- to higher-elevation upper slopes and ridge crests in the Central Appalachians; has a similar structure and composition but the floristics are somewhat different.
836330	683617	has a more northerly range in the Central Appalachians, lacks Southern Appalachian species, and occupies sheltered rocky slopes and weathered boulderfields.
836338	687624	is a widespread, fire-adapted Central Appalachian pine-oak/heath woodland; sometimes occurs on cliffs, but does not usually grow on large outcrop pavements and typically has dense to very dense shrub cover.
836330	683502	occurs on somewhat drier sites and has a stronger white oak component.
836330	690048	occurs on drier sites at generally lower elevations, and has a stronger component of low-elevation species.
836330	688299	occurs in the southern part of the Southern Appalachians and generally lacks <i>Quercus prinus</i>.
836338	686117	is a mixed woodland of sandstone outcrops and pavements with better soil development; has much higher tree and herb cover and overall species richness.
836338	684865	is a fire-adapted Southern Appalachian pine-oak/heath woodland; contains a strong component of Southern Appalachian species such as <i>Gaylussacia ursina, Vaccinium hirsutum, Leucothoe recurva, Rhododendron minus</i>, and <i>Fothergilla major</i>.
683617	836330	
802075	758559	
684450	683963	
689787	836335	
684439	793421	
730957	836282	
689365	802175	
809423	683736	
688713	802182	
685035	688921	
687624	836338	
686132	836338	
758559	802075	
684722	836282	
687776	688921	
686082	683192	
688348	836338	
684865	836338	
683502	836330	
690048	836330	
683191	688204	
686615	685727	
688921	686552	
683359	688204	
836562	836554	
836562	836672	
836566	835821	
836566	836546	
836566	836647	
836566	833254	
836566	836663	
836663	835821	
836663	836566	
835830	835861	occurs farther north in the main Laurentian-Acadian region.
836901	836926	
837180	836850	
837149	837180	
837581	836914	
688189	684610	more early-successional.
833205	836597	
836554	836655	
836562	836647	
836663	836546	
835750	835780	
835765	835780	
835821	836647	
833264	835780	
833264	835811	
833251	837771	
836914	837646	
835388	689433	
835388	689950	
833273	833274	
833274	833273	
833245	833246	
833245	833249	
833246	833249	
833247	833264	
833249	833252	
833251	833205	
833251	833252	
833252	833205	
833252	833249	
833252	833251	
833222	833223	
833223	833222	
688949	688757	occupies rich sites over calcareous and mafic rocks at higher elevations of the Central Appalachians; composition is more mesophytic, with a lush herb layer of leafy, colonial, nutrient-demanding forbs.
836338	686132	is a northeastern pitch pine woodland of shallow-soiled summits from ME to WV; contains a strong component of northern species such as <i>Betula populifolia, Pinus resinosa, Quercus prinoides, Nemopanthus mucronatus</i>, and <i>Vaccinium myrtilloides</i>; at the southern end of the range in WV, it usually occurs above 1220 m (4000 feet) elevation.
686977	684945	
688054	688029	
686973	687197	
689384	688029	
687809	836338	
683786	836338	
686117	836338	
836672	836554	
836672	836562	
835750	835765	
835750	835811	could also be considered as one or two alliances within the spruce-fir group.
836914	837581	
836926	836936	
836936	836901	
837238	837743	
837711	953927	
837711	837727	
835887	837757	
833254	836566	are ponderosa pine forests.
837727	837771	
837113	837100	
839094	687228	in similar settings on the Hiwassee and Ocoee rivers, with distinctive flora.
839094	687730	in similar settings on the Hiwassee and Ocoee rivers, with distinctive flora.
839094	687533	in similar settings in the Central Appalachians.
839094	688945	in similar settings in the Central Appalachians.
689599	684350	
683436	684350	
687302	688937	occurs on more continuously saturated soils in NC and is a wet savanna.
687904	688937	is a slightly wetter related type (R. Peet pers. comm. 2009), occurs on more continuously saturated soils and is a wet savanna.
833256	833261	
685143	835678	
688945	835678	
688719	835732	
685507	807753	
689950	835388	
689433	835388	
683191	688277	
687533	835678	
833074	833243	
833201	833285	
833279	833288	
833283	833285	
833277	833286	
833287	833286	
833205	833251	
833205	833252	
833249	833245	
833249	833246	
687830	836282	similar vegetation type occurring in montane sag and sinkhole ponds in the Central Appalachians.
685727	687951	is a similar rich cove forest of the same region that occurs at somewhat higher elevations and in more calcareous soils, and has an abundance of <i>Acer saccharum</i> in the overstory.
685727	686615	
683622	797769	is a very rich, bouldery forest of limestone/dolomite coves, gorges and valleys in southwestern Virginia; very similar, lacks some of the characteristic species of CEGL005222 and contains other obligate, low-elevation calciphiles.
688029	688054	is a drier, more acidic oak-hickory forest of the Central Appalachian / Ridge and Valley region.
688029	689384	is a very similar forest that has a more northern distribution; could be considered the Central Appalachian analogue of CEGL007233.
688757	686973	occurs in the same region, at similar elevations, and on similar topographic positions, but occurs on drier, more acidic sites over sedimentary and metasedimentary rocks; composition is much less mesophytic, with an herb layer usually patch-dominated by dry-site graminoids.
688757	688949	occurs at lower elevations in the Blue Ridge and western Piedmont, on dry-mesic sites over mafic and granitic rocks.
688757	688748	is very similar but more southern in distribution; the Southern Blue Ridge analogue of CEGL008518.
837734	837727	
687703	839373	
685839	839373	
837087	837100	
837087	837113	
837100	837087	
837113	837087	
839133	683793	
839373	685839	
839373	687703	
839373	686049	
839373	686422	
856597	689678	
849179	849164	occurs in the Rocky Mountains.
849179	849126	occurs below upper treeline at montane elevations in the Rocky Mountains.
849179	849141	occurs below upper treeline in montane elevations.
689695	858379	
684954	858384	
684003	858815	
685486	858379	
683668	858379	
689938	858815	
835984	833268	
859797	687110	is a similar open, xeric woodland of soils with dense clay but without rock, occurring on basic substrates.
859797	685204	is a similar glade community of the Blue Ridge, with similar vegetation but with Blue Ridge elements in its flora. (Despite being called Herbaceous Vegetation, its structure ranges to Woodland and is often very similar to this association, and it is driven by similar environmental factors).
689459	689504	is a broadly defined montane longleaf pine woodland that occurs in more typical situations and lacks a closed evergreen shrub layer.
689459	686766	is restricted to the Georgia Piedmont but occurs over soils derived from serpentine rock on Burks Mountain, Columbia County.
689459	687818	has related examples in Alabama where <i>Pinus palustris</i> is only a minor component.
861491	686766	also is restricted to the Georgia Piedmont but occurs over soils derived from serpentine rock on Burks Mountain, Columbia County.
877231	877228	
867664	867663	
687818	689459	
684003	859986	
687694	861494	
683173	859797	
685615	861653	
685204	859797	
685174	861497	
683712	860018	
683704	859986	
685257	861435	
689504	861494	
689017	859986	
860236	860241	
860255	860241	More strongly dominated by broad-leaved deciduous trees; broad-leaved evergreen trees essentially absent. Frost regularly occurs, with snow common in the northern parts of the regions.
833225	859820	
837180	859820	
933779	686765	
933779	933791	
933791	933779	
933779	686982	
933779	685271	
848848	848861	includes salt communities in the cold desert that are dominated by herbaceous species.
857274	857258	is more or less a strictly alpine group that occurs at higher elevations with different dominant species, and is restricted to alpine or upper subalpine environments; however, it may be adjacent to or even overlap with G521 in some areas.
857274	848795	occurs at lower elevations within 2 miles of coast.
857292	857208	occurs at lower elevations along the Pacific Northwest coast.
857292	857235	occurs at lower elevations and may overlap with G527.
857308	848795	is dominated by native species.
857308	857274	is dominated by native species.
856669	856676	are mostly acidic wetlands with less groundwater influence.
856688	856702	covers calcareous and other alkaline fens, with indicator species such as <i>Kobresia myosuroides</i> and <i>Kobresia simpliciuscula</i>.
933803	684082	
856688	856676	covers poor fens in the Pacific Northwest with species such as <i>Chamaecyparis nootkatensis, Pinus contorta var. contorta, Picea sitchensis</i>, and <i>Tsuga heterophylla</i>.
856688	856669	covers calcareous and other alkaline fens but with Pacific Northwest species such as <i>Myrica gale</i>.
684446	686786	
684446	689469	
788026	686124	
684441	683300	supports very similar overall species composition, but <i>Quercus turbinella</i> dominates the shrub strata and often occurs at relatively high covers.
841821	686619	also has a pinyon-juniper canopy and an understory dominated by <i>Bouteloua gracilis</i>, but <i>Pinus edulis</i> rather than <i>Pinus monophylla</i> codominates the canopy layer.
686619	841821	
687812	841827	
684441	841827	
686298	769233	
686298	784066	
840534	841776	supports a similar assemblage of species but chiefly occurs in drainages and washes.
686124	788026	
686786	684446	
757450	686619	
757450	687812	
757454	686619	
758193	791954	
769233	784066	
689274	685500	
683300	684441	
794980	683300	
794980	685736	
835329	769233	
686026	933911	
933803	685368	
931854	899595	
933803	684684	
933803	685903	
933803	684266	
933803	878264	
933817	684082	
931854	899959	
933817	685368	
931854	899960	
933817	684684	
933817	685903	
933817	684266	
933817	878264	
931854	899961	
931854	899964	
931856	899964	
931856	899961	
688533	933878	
689739	933831	
892811	686729	occurs in central Midwest region including parts of the prairie forest border region. Tree layer somewhat more diverse.
892811	685117	is a non-floodplain, wet-mesic depression (lowland hardwood) type.
892811	683094	is a Great Plains type, but not found in the northern tallgrass prairie region, but perhaps in the western and southern parts.
892811	686814	may overlap considerably but is more wet and regularly flooded.
892811	686021	
685491	684974	
895820	687589	
849268	857208	has shrub-dominated communities of low bench floodplains.
848817	857274	
848817	857308	
848817	848861	
841993	842026	
849107	848817	includes shallow-water rooted aquatic vegetation that occurs adjacent and amongst emergent vegetation.
834051	685487	is more northern and with <i>Picea mariana</i> as the common tree associate.
834051	686894	is floristically similar but on rocky hilltops.
933859	688533	
849242	849252	is found in aerated, better drained areas.
737527	686344	is another riparian community dominated by <i>Salix gooddingii</i>, but <i>Baccharis emoryi</i> is essentially absent.
687812	683075	
688988	683075	
689529	815381	
685500	685188	
835320	835311	
687514	840568	
685736	794980	supports a woodland canopy of pinyon and juniper and abundant <i>Quercus turbinella</i> in the shrub layers, but <i>Cercocarpus intricatus</i> rarely occurs.
849242	849275	is a very similar group that occurs farther west and has Pacific Northwest Coastal indicator species.
849252	849242	occurs on saturated, extremely poorly drained soil.
933859	684266	
848782	856658	differs in the overwhelming dominance by non-native annual species; <i>Nassella</i> spp., if present, have &lt;10% relative cover and &lt;5% absolute cover.
856658	848782	differs in that native species have 10% or greater relative cover in the herbaceous layer and 5% or greater absolute cover.
856954	856717	
856954	857017	
856995	856963	overlaps this group in parts of its range and contains similar species.
857005	856717	
857005	856954	
857005	856963	
849383	857005	contains several of the same graminoid species and may occur in a mosaic with this group, especially if overgrazing has occurred.
689621	732722	occurs exclusively in the outer Coastal Plain of South Carolina, has a more diverse scrub oak layer, and the herbaceous layer is codominated by <i>Schizachyrium scoparium</i> and <i>Pteridium aquilinum</i>.
857323	932911	
933859	685903	
933878	688533	
856717	856954	
849293	849192	
849293	857017	
857017	837682	Stands on richer soil can be floristically similar but have a savanna physiognomy (&gt;10% tree cover) which is a good diagnostic.
857017	849293	typically shares dominant grass species but sites are on poorer soils with shorter growing season and thus tend to be less diverse.
857017	857421	typically shares dominant grass species, but sites usually on poorer, rockier soil.
857421	857017	has some similar dominant species but occurs on deeper, richer soils.
857034	837180	
857034	857050	is drier, with little <i>Typha</i> spp., often on the upland side of G325.
857050	857034	is similar but wetter and has more species tolerant of long-term flooding such as <i>Typha</i> spp.
857066	856756	
857066	857050	
857066	857235	
857077	857066	
857077	857235	
857091	849347	
857091	857034	
857091	837180	
857091	857050	
848810	857252	
849088	857785	is very similar but on the Atlantic Coast.
857191	849126	
849080	848805	is not in the intertidal zone and is freshwater only.
857357	835984	
857357	849329	
933878	684266	
837682	849293	
837682	857017	
837682	857421	
839432	849314	
689678	856597	
685206	857230	
833196	857602	
849192	849293	
856756	857066	
835984	857357	
837682	849207	
837138	849347	
837149	848779	
837149	849347	
837011	848739	
837011	857602	
933878	685903	
933897	684082	
933897	686026	
933897	686552	
933897	688921	
933897	802102	
856676	856702	
856669	856688	
856669	856702	
933897	687323	
857338	837856	
933911	684082	
849141	849126	
933911	686026	
933911	686552	
933911	688921	
857208	857292	
848823	848861	
857034	837272	
857034	857091	
849198	835793	
857235	857066	
857235	857077	
857235	857208	
857292	849282	
848739	857627	occurs further north, in the cool temperate climate region.
857654	856661	occurs on loose substrates on flat and low slopes.
849347	848779	
858384	684954	
833268	835984	contains some similar associations but is characterized by very open canopies and well-developed graminoid cover in the herb layer.
858459	835984	contains some similar associations but is characterized by very open canopies and well-developed graminoid cover in the herb layer.
858459	833268	is typically found in the glaciated Midwest and south-central regions of the eastern United States, but lacks the typical southern tree associates, such as <i>Quercus shumardii, Ulmus alata, Cotinus obovatus, Juniperus ashei</i>, etc.; <i>Fraxinus quadrangulata</i> is also less common in that type.
858459	833209	can have <i>Quercus muehlenbergii</i> but has other species not found in the range of this group.
833268	858459	is typically found in the unglaciated Midwest and south-central regions of the eastern United States; southern tree associates, such as <i>Quercus shumardii, Ulmus alata, Cotinus obovatus, Juniperus ashei</i>, and other hardwoods are distinctive.
835984	858459	
833209	858459	
859820	837180	
683368	817153	of coastal Georgia.
817153	683368	of Mississippi; some stands contain <i>Bidens laevis</i>; relationship is not known.
859820	833225	
859820	849107	
859820	857034	
859986	689017	may be a somewhat similar, but restricted, association in states to the south.
859986	683704	is the typical bottomland forest of lower terraces and floodplains.
859986	684003	occurs on smaller floodplains in the same region.
860009	689832	occurs on exfoliated granitic outcrops, is similarly dominated by <i>Selaginella tortipila</i>, but is otherwise floristically different.
860018	683712	of the Great Plains.
860581	860697	contains wet meadows and marshes that are generally dominated by graminoid species and do not form communities of concentric rings around small, ephemeral shallow pools.
860581	860430	contains wet meadows and marshes in warm desert climates that are generally dominated by graminoid species and do not form communities of concentric rings around small, ephemeral shallow pools.
689469	684446	
687812	757450	occurs in somewhat similar rimrock environments and occasionally supports <i>Purshia stansburiana</i> in the tall-shrub stratum, but <i>Artemisia bigelovii</i> is the dominant shrub species.
859991	684074	of the West Gulf Coast beaches.
860581	860623	includes wet meadows and marshes dominated by non-native herbaceous species. These may have replaced the native vegetation surrounding vernal pools to the point that the native herbaceous community is no longer recognizable.
860576	860604	includes aquatic floating and rooted vegetation found in lakes in eastern North America. Eastern U.S. species: <i>Alisma subcordatum, Azolla caroliniana</i> (and cosmopolitan), <i>Najas filifolia, Najas minor, Nuphar advena, Nymphaea odorata</i> (exotic in western U.S.), <i>Vallisneria americana</i>; east-central U.S.: <i>Cabomba caroliniana, Potamogeton tennesseensis</i>; northeastern and north-central U.S. and Canada: <i>Najas gracillima, Potamogeton bicupulatus, Potamogeton confervoides, Potamogeton hillii, Potamogeton oakesianus, Potamogeton obtusifolius, Potamogeton ogdenii, Potamogeton spirillus, Potamogeton strictifolius</i>, and <i>Potamogeton vaseyi</i>.
860576	860697	includes emergent vegetation, but not open-water rooted, floating and submerged aquatic vegetation.
860576	860421	includes aquatic marine saltwater vegetation.
860241	860255	Has increasing prominence of evergreen broad-leaved trees, and shrubs, and evergreen herb ground layer. Snow virtually absent, frost is relatively rare.
860241	860236	Greatly simplified set of growth forms, primarily more conical-shaped spruce, fir and larch, and simple-leaved boreal hardwoods of <i>Betula</i> spp. and <i>Populus</i> spp. Moss layer often very prominent. Persistence of snow typically greater than 5 months of the year. Frost possible in almost any season. These conditions also closely describe North American subalpine and high montane forests, but those are treated here with <i>1.B.2 ~Cool Temperate Forest &amp; Woodland Formation (F008)$$</i> because of the floristic, biogeographic and ecological similarities with lower elevation forests. See Brown et al. (1998) who recognize a "Boreal and Subalpine Forest &amp; Woodland" type.
861494	687694	is a related woodland that is dominated by <i>Pinus palustris</i> and typically surrounds or is adjacent to occurrences of the Georgia oak woodland.
861494	689504	is a more generally applied montane longleaf pine association, also found on Pine Mountain, Georgia.
861497	685174	is an ultramafic association of the Blue Ridge in Virginia.
689459	861491	is a narrowly distributed longleaf pine woodland associated with base rich soils in the Sprewell Bluff area.
686994	861653	
861653	685615	
861653	686994	
689504	689459	
685241	686105	results from natural disturbance at higher elevations.
686105	685241	occurs within and adjacent to open natural montane grasslands.
860018	687087	of the Midwest and lower position.
689654	861435	
687087	860018	
686766	689459	
686766	861491	
685712	859797	
687110	859797	
689832	860009	
821455	859615	
683657	684346	
684074	859991	
856702	860767	
877318	877317	is found to the south.
877688	877317	
884503	884491	
841993	841994	
893408	688171	
893408	688756	
893408	688799	
893408	685540	
893408	685580	
842026	841993	
893408	689615	
688921	687321	is a post-disturbance forest, some stands of which could resemble CEGL007861 without <i>Tsuga</i>.
687321	688921	is a more natural association, with a more reliable species composition, sometimes containing <i>Tsuga canadensis</i>.
857602	833196	
857602	837011	
893421	893408	
856756	856641	
688799	893421	
857627	836772	
857627	848739	
858291	848835	shares environmental characteristics and processes but differs in species composition.
861435	689654	a natural woodland.
861435	685257	
795056	798401	is documented from the Potomac River in Virginia and Maryland.
684346	683657	
685990	859797	
798401	795056	
861491	689459	
685540	893421	
689571	859615	
685135	859615	
857034	859820	
849107	859820	
684364	688119	is floristically similar, but more treed.
860232	860227	Broad-leaved evergreen trees may be common in warm-temperate forests, comparable to tropical dry forests (i.e., evergreen leaves are typically small), but deciduousness is caused by frost, and types are found where a hard frost occurs annually.
860232	860224	Thorn woodlands, with xeromorphic characteristics (aphyllous or very small-leaved trees, with succulents), are placed in this subclass, and rainfall is more typically between 25 and 100 cm.
860270	860255	Broad-leaved evergreen trees may be common in this formation, comparable to Tropical Dry Forest &amp; Woodland (i.e., evergreen leaves are typically small), but deciduousness is caused by frost, and types are found north or south of 23°N and S latitude.
688756	893421	
687693	893421	
689615	893421	
685580	893421	
688171	893421	
688171	893408	
685580	893408	
689644	685758	
687158	689948	occurs in similar (but perhaps slightly more mesic) habitats and supports a very similar assemblage of forb species, but <i>Poa pratensis</i>, and not <i>Muhlenbergia montana</i>, is the dominant graminoid component.
687158	835308	
687390	686993	
688367	686993	
687864	685892	
685500	689274	occurs on high plateaus in forested areas within a matrix of <i>Pinus ponderosa</i> woodlands. Typically, fires remove overstory tree species and leave Arctostaphylos patula in the shrub layer.
686619	757454	also supports an open canopy of <i>Pinus edulis</i> and <i>Juniperus osteosperma</i> and poorly developed shrub strata but does not have a well-developed graminoid component.
686619	689068	also supports an open canopy of <i>Pinus edulis</i> and <i>Juniperus</i> spp., poorly developed shrub strata, and a well-developed graminoid understory dominated by <i>Poa fendleriana</i> rather than <i>Bouteloua gracilis</i>.
686619	757450	
757450	959258	also supports an open canopy of <i>Pinus edulis</i> and <i>Juniperus osteosperma</i>, but <i>Artemisia tridentata</i> rather than <i>Artemisia bigelovii</i> is the dominant shrub.
784066	769233	has a similar assemblage of species, but, it has higher cover of <i>Pinus ponderosa</i> and much lower cover of <i>Artemisia tridentata</i>.
784066	686298	can occur in similar areas and can host a similar assemblage of species, including <i>Artemisia tridentata</i>, but <i>Bouteloua gracilis</i> dominates the graminoid understory.
689615	893408	
687693	893408	
688756	893408	
685540	893408	
688799	893408	
893408	893421	
894143	688485	
894161	688485	
894161	894143	
686894	834051	occurs on sandy plains and often features taller vegetation.
685487	834051	
857675	857613	generally occurs on the same summits and ridges but is more densely vegetated.
857406	849126	
857406	857191	
857406	857662	
856661	857654	has denser vegetation and occurs on steep cliffs and bluffs that are also exposed to salt spray, but not on sand dune substrates.
858170	833244	includes seepage swamps.
858170	836963	of the coastal plains.
858170	836976	of the coastal plains.
835793	849198	
837272	857034	
858623	833244	
858623	837180	
858623	858170	
858623	836850	
833244	858623	
836850	858623	
858170	858623	
837180	858623	
859797	683173	is a similar community of intermediate, mafic, or somewhat less acidic rocks in the Piedmont. It is distinguished by the presence of at least moderately calciphilic flora.
859797	685990	is an open, xeric woodland of soils with dense clay but without rock. It lacks <i>Quercus prinus</i> and other species associated with rocky soils.
859797	685712	is another open, xeric woodland that often has abundant rocks but is maintained by a dense clay hardpan rather than shallow rock. It too lacks <i>Quercus prinus</i>.
860604	860576	
860697	860576	
860697	860581	
860430	860581	
860421	860576	
860623	860581	
688119	684364	
848739	836976	
848739	836963	
848739	833240	
848739	833241	has significant <i>Quercus</i> spp. component of the tree canopy and usually regeneration.
848739	837011	is dominated by <i>Pinus palustris</i>, or <i>Pinus palustris</i> and <i>Pinus elliottii</i>, not by <i>Pinus taeda</i>.
849268	849275	includes forests that have saturated to very poorly drained soils, occur in swales and depressions, and tend to be small patch in size.
